CAALFM_C101160CA	GO:0000176,GO:0000177,GO:0000467,GO:0003723,GO:0003723,GO:0034427,GO:0034475,GO:0043928,GO:0071034,GO:0071035,GO:0071038,GO:0071051
CAALFM_C101170CA	GO:0000981,GO:0000981,GO:0005634,GO:0008270,GO:0045944
CAALFM_C101180CA	GO:0000400,GO:0005634,GO:0007129,GO:0007130,GO:0007130,GO:0051598,GO:0051598
CAALFM_C101190CA	GO:0004499,GO:0050660,GO:0050661
CAALFM_C101200WA	GO:0000981,GO:0000981,GO:0006351,GO:0008270,GO:0043565,GO:0045944
CAALFM_C101250WA	GO:0005739
CAALFM_C101260CA	GO:0005634,GO:0005737,GO:0006888,GO:0006888,GO:0030008
CAALFM_C101280CA	GO:0003712,GO:0006357,GO:0016592
CAALFM_C101320WA	GO:0005743,GO:0030003,GO:0043022
CAALFM_C101330CA	GO:0000287,GO:0000287,GO:0004170,GO:0004170,GO:0006226,GO:0006226,GO:0046081,GO:0046081
CAALFM_C101350CA	GO:0003723,GO:0003724,GO:0003724,GO:0005524
CAALFM_C101360CA	GO:0005737,GO:0016757,GO:0016757
CAALFM_C101370CA	GO:0000447,GO:0000461,GO:0003735,GO:0003735,GO:0005840,GO:0005840,GO:0006412,GO:0006412,GO:0022627
CAALFM_C101380CA	GO:0008033,GO:0030697
CAALFM_C101390CA	GO:0000978,GO:0000981,GO:0060963
CAALFM_C101400CA	GO:0005789,GO:0042392
CAALFM_C101420CA	GO:0003924,GO:0003924,GO:0005525,GO:0005525,GO:0007264
CAALFM_C101440CA	GO:0005829
CAALFM_C101450WA	GO:0006744,GO:0016301,GO:0031314
CAALFM_C101470WA	GO:0005634,GO:0005737,GO:0008143,GO:0008270,GO:0043488,GO:1900364
CAALFM_C101480CA	GO:0003723,GO:0003723,GO:0003735,GO:0003735,GO:0005840,GO:0005840,GO:0006412,GO:0006412,GO:0022627
CAALFM_C101490WA	GO:0005741,GO:0006626,GO:1990593
CAALFM_C101520CA	GO:0004784,GO:0005739,GO:0006801,GO:0046872
CAALFM_C101530CA	GO:0004814,GO:0004814,GO:0005524,GO:0005524,GO:0005737,GO:0005739,GO:0006420,GO:0006420,GO:0032543
CAALFM_C101540WA	GO:0005515,GO:0005634,GO:0005829,GO:0016579
CAALFM_C101550WA	GO:0005768,GO:0006886,GO:0030904,GO:0030905,GO:0032266,GO:0042147,GO:0042147
CAALFM_C101560WA	GO:0008270,GO:0016925,GO:0061665
CAALFM_C101570CA	GO:0000291,GO:0000932,GO:0003697,GO:0003727,GO:0005665,GO:0006351,GO:0006367,GO:0031369,GO:0045948,GO:0060213
CAALFM_C101580WA	GO:0003729,GO:0003735,GO:0003735,GO:0005762,GO:0005840,GO:0005840,GO:0006412,GO:0006412,GO:0017148
CAALFM_C101590CA	GO:0003677,GO:0003899,GO:0003899,GO:0005665,GO:0006351,GO:0006351,GO:0032549,GO:0032549
CAALFM_C101600WA	GO:0003735,GO:0003735,GO:0005762,GO:0005840,GO:0005840,GO:0032543
CAALFM_C101630WA	GO:0005739,GO:0006120,GO:0032981,GO:0051082
CAALFM_C101640WA	GO:0003723,GO:0003723,GO:0003735,GO:0003735,GO:0005840,GO:0005840,GO:0006412,GO:0006412,GO:0022627
CAALFM_C101650WA	GO:0000287,GO:0000287,GO:0006190,GO:0006190,GO:0009117,GO:0009117,GO:0050483,GO:0050483,GO:0071590,GO:0071592
CAALFM_C101670CA	GO:0004197,GO:0004197,GO:0005634,GO:0005737,GO:0005813,GO:0006508,GO:0006508,GO:0044732,GO:0051307,GO:0072686
CAALFM_C101680CA	GO:0005739
CAALFM_C101690CA	GO:0004775,GO:0004776,GO:0005739,GO:0006099,GO:0009361
CAALFM_C101700WA	GO:0006302,GO:0006355,GO:0031011
CAALFM_C101740WA	GO:0004092,GO:0005739,GO:0009437
CAALFM_C101750WA	GO:0022857,GO:0055085
CAALFM_C101780CA	GO:0022857,GO:0022857,GO:0055085,GO:0055085
CAALFM_C101790WA	GO:0003677,GO:0005515,GO:0030907,GO:0033309,GO:0071931,GO:0140110
CAALFM_C101810CA	GO:0004777,GO:0009450
CAALFM_C101820CA	GO:0000079,GO:0005634,GO:0006357,GO:0016538,GO:0070985
CAALFM_C101830CA	GO:0000209,GO:0005634,GO:0006511,GO:0061631
CAALFM_C101840CA	GO:0005094,GO:0005094,GO:0005515,GO:0005515,GO:0005737,GO:0005737,GO:0005829,GO:0007266,GO:0007266,GO:0016020
CAALFM_C101850CA	GO:0003729,GO:0005847
CAALFM_C101860WA	GO:0000977,GO:0001139,GO:0005634,GO:0005634,GO:0006351,GO:0006351,GO:0006362,GO:0006368,GO:0006368,GO:0008270,GO:0031440,GO:0031564
CAALFM_C101870CA	GO:0004122,GO:0004122,GO:0004124,GO:0005737,GO:0005737,GO:0006535,GO:0006535,GO:0019343
CAALFM_C101880CA	GO:0005515
CAALFM_C101890CA	GO:0005515
CAALFM_C101900CA	GO:0001731,GO:0003743,GO:0003743,GO:0006413
CAALFM_C101910WA	GO:0005634,GO:0005737
CAALFM_C101920WA	GO:0005524,GO:0016020,GO:0016887,GO:0140359
CAALFM_C101930WA	GO:0005634,GO:0005737,GO:0007165,GO:0019901,GO:0031588
CAALFM_C101940CA	GO:0005786,GO:0006614
CAALFM_C101950CA	GO:0006624,GO:0043231
CAALFM_C101980WA	GO:0005351,GO:0008643,GO:0016020,GO:0016020,GO:0055085
CAALFM_C101990WA	GO:0005783,GO:0005886
CAALFM_C102000WA	GO:0005783,GO:0016020,GO:0061024,GO:0071786
CAALFM_C102010CA	GO:0000981,GO:0003677,GO:0006351,GO:0006355,GO:0008270
CAALFM_C102020WA	GO:0005739,GO:0009396,GO:0030272,GO:0035999
CAALFM_C102030CA	GO:0020037
CAALFM_C102040CA	GO:0004197,GO:0004843,GO:0004843,GO:0005634,GO:0005829,GO:0016579,GO:0016579
CAALFM_C102050CA	GO:0005315,GO:0006797,GO:0006817,GO:0016020,GO:0098656
CAALFM_C102070WA	GO:0005783,GO:0005886
CAALFM_C102080WA	GO:0005515,GO:0005634,GO:0034968
CAALFM_C102090CA	GO:0000398,GO:0061632,GO:0071014
CAALFM_C102100WA	GO:0003777,GO:0003777,GO:0005524,GO:0007018,GO:0007018,GO:0007052,GO:0008017
CAALFM_C102110CA	GO:0005351,GO:0008643,GO:0016020,GO:0016020,GO:0055085
CAALFM_C102120CA	GO:0004674,GO:0005524,GO:0005634,GO:0006468,GO:0044773
CAALFM_C102130CA	GO:0004335,GO:0004335,GO:0005524,GO:0005737,GO:0005829,GO:0006012,GO:0006012,GO:0046835
CAALFM_C102150WA	GO:0003978,GO:0003978,GO:0005829,GO:0030246,GO:0033499
CAALFM_C102160WA	GO:0006888,GO:0030008,GO:0030008
CAALFM_C102170CA	GO:0008460,GO:0008460,GO:0009225
CAALFM_C102180WA	GO:0005737,GO:0008108,GO:0008108,GO:0008270,GO:0008270,GO:0033499,GO:0033499
CAALFM_C102190WA	GO:0052735
CAALFM_C102200CA	GO:0000045,GO:0000422,GO:0005737,GO:0006501,GO:0006995,GO:0034045,GO:0034274,GO:0044804
CAALFM_C102220CA	GO:0005739,GO:0052856
CAALFM_C102230WA	GO:0000915,GO:0000917,GO:0003924,GO:0005525,GO:0005829,GO:0005940,GO:0015630,GO:0031105,GO:0032153,GO:0032186,GO:0060090,GO:0061640,GO:0097271
CAALFM_C102240WA	GO:0005634,GO:0005737,GO:0006606,GO:0008139,GO:0031267,GO:0061608
CAALFM_C102250WA	GO:0042392
CAALFM_C102260CA	GO:0000139,GO:0005096,GO:0005096,GO:0030100,GO:0032012
CAALFM_C102270CA	GO:0008670,GO:0009062
CAALFM_C102280CA	GO:0005654,GO:0006470,GO:0006974,GO:0030289,GO:0072542
CAALFM_C102290CA	GO:0005739,GO:0033615
CAALFM_C102300WA	GO:0006457,GO:0016272,GO:0051082
CAALFM_C102320CA	GO:0003873,GO:0003873,GO:0004331,GO:0005524,GO:0005524,GO:0005829,GO:0006000,GO:0006003,GO:0006003
CAALFM_C102330CA	GO:0002181,GO:0003723,GO:0003723,GO:0003735,GO:0003735,GO:0005840,GO:0022625,GO:0042273
CAALFM_C102350WA	GO:0005744,GO:0005744,GO:0030150,GO:0030150
CAALFM_C102360CA	GO:0005737,GO:0009277,GO:0042124,GO:0071970
CAALFM_C102380CA	GO:0003924,GO:0003924,GO:0005525,GO:0005525,GO:0005737,GO:0006457,GO:0015630
CAALFM_C102390WA	GO:0003684,GO:0006303,GO:0031848,GO:0035312,GO:0036297
CAALFM_C102400CA	GO:0000009,GO:0000136,GO:0000139,GO:0006487
CAALFM_C102410CA	GO:0005794,GO:0006890,GO:0006890,GO:0016020,GO:0016020
CAALFM_C102420CA	GO:0000148,GO:0003843,GO:0003843,GO:0005886,GO:0006075,GO:0006075,GO:0051278
CAALFM_C102430CA	GO:0000049,GO:0003729,GO:0003743,GO:0003743,GO:0005515,GO:0006413,GO:0006413,GO:0022627,GO:0043022
CAALFM_C102440CA	GO:0004843,GO:0005634,GO:0005829,GO:0016579,GO:0030433,GO:0030968
CAALFM_C102450CA	GO:0003676,GO:0008270
CAALFM_C102460WA	GO:0000027,GO:0003735,GO:0003735,GO:0005840,GO:0005840,GO:0006412,GO:0006412,GO:0022625
CAALFM_C102480WA	GO:0004615,GO:0004615,GO:0005829,GO:0006013,GO:0006487,GO:0009298,GO:0009298
CAALFM_C102490CA	GO:0005743,GO:0034551
CAALFM_C102500WA	GO:0005739
CAALFM_C102510WA	GO:0000149,GO:0005484,GO:0005484,GO:0005789,GO:0005794,GO:0005794,GO:0006888,GO:0006906,GO:0012507,GO:0031201,GO:0031902
CAALFM_C102520WA	GO:0005576,GO:0005975,GO:0009277,GO:0009986,GO:0042124,GO:0042973,GO:0071555
CAALFM_C102530CA	GO:0003333,GO:0015171,GO:0016020
CAALFM_C102570CA	GO:0003333,GO:0015171,GO:0016020
CAALFM_C102580WA	GO:0016020,GO:0022857,GO:0055085
CAALFM_C102590CA	GO:0006520,GO:0008615,GO:0016843,GO:0042823,GO:0042823
CAALFM_C102600WA	GO:0004359,GO:0004359,GO:0005829,GO:0008614,GO:0042823,GO:0042823,GO:1903600
CAALFM_C102610WA	GO:0005096,GO:0010508,GO:0035556,GO:1904262,GO:1990130
CAALFM_C102620CA	GO:0004072,GO:0004412,GO:0004412,GO:0009067,GO:0009090,GO:0050661
CAALFM_C102630CA	GO:0004338,GO:0005576,GO:0009251,GO:0009986
CAALFM_C102640CA	GO:0005741,GO:0005742,GO:0005742,GO:0006605,GO:0006605,GO:0008320,GO:0016031,GO:0030150,GO:0030943
CAALFM_C102660CA	GO:0000002,GO:0000002,GO:0000262,GO:0000262,GO:0000725,GO:0003697,GO:0003697,GO:0036297,GO:0042645
CAALFM_C102670CA	GO:0006486
CAALFM_C102680CA	GO:0006486
CAALFM_C102700CA	GO:0016020,GO:0016020
CAALFM_C102710WA	GO:0000049,GO:0004826,GO:0004826,GO:0005524,GO:0005737,GO:0005737,GO:0005829,GO:0006432,GO:0006432,GO:0009328
CAALFM_C102720WA	GO:0000978,GO:0000981,GO:0005634,GO:0006357
CAALFM_C102740CA	GO:0036054,GO:0036055,GO:0070403
CAALFM_C102750CA	GO:0003682,GO:0005515,GO:0006338,GO:0016586
CAALFM_C102760WA	GO:0005524,GO:0005524,GO:0006620,GO:0016887,GO:0016887,GO:0043529
CAALFM_C102780WA	GO:0016787
CAALFM_C102790WA	GO:0002183,GO:0003723,GO:0003743,GO:0003743,GO:0005515,GO:0005737,GO:0071541
CAALFM_C102810WA	GO:0005524,GO:0046872,GO:0140658
CAALFM_C102820WA	GO:0004043,GO:0009085,GO:0031177
CAALFM_C102840WA	GO:0004114,GO:0007165
CAALFM_C102850WA	GO:0000289,GO:0000932,GO:0003729,GO:0003729,GO:0005515,GO:0030371,GO:0043488
CAALFM_C102860CA	GO:0005484,GO:0005794,GO:0006888,GO:0016020
CAALFM_C102870WA	GO:0000329,GO:0003924,GO:0005525,GO:0005770,GO:0005773,GO:0032889,GO:0045335
CAALFM_C102880CA	GO:0005758,GO:0015035,GO:0022417,GO:0045041
CAALFM_C102900CA	GO:0000390,GO:0003676,GO:0071008
CAALFM_C102910CA	GO:0000045,GO:0000407,GO:0000422,GO:0030242,GO:0030295,GO:0032147,GO:0034727,GO:0044805,GO:0060090,GO:1990316
CAALFM_C102920WA	GO:0000993,GO:0006368,GO:0016570,GO:0016593,GO:0032968,GO:0034402
CAALFM_C102930CA	GO:0004829,GO:0004829,GO:0005524,GO:0005737,GO:0070159
CAALFM_C102940CA	GO:0006338,GO:0006338,GO:0031011,GO:0031011
CAALFM_C102960CA	GO:0000001,GO:0000001,GO:0005743,GO:0005743
CAALFM_C102980WA	GO:0005829,GO:0016618,GO:0030267,GO:0051287
CAALFM_C102990CA	GO:0004338,GO:0005576,GO:0009251,GO:0009986
CAALFM_C103000WA	GO:0000324,GO:0022857,GO:0022857,GO:0055085,GO:0055085
CAALFM_C103010WA	GO:0002181,GO:0003735,GO:0003735,GO:0005840,GO:0006414,GO:0022625,GO:0030295,GO:0043021
CAALFM_C103020CA	GO:0003723,GO:0003735,GO:0003735,GO:0005840,GO:0005840,GO:0006412,GO:0006412,GO:0022625
CAALFM_C103030WA	GO:0000462,GO:0003723,GO:0003735,GO:0003735,GO:0005840,GO:0005840,GO:0006412,GO:0006412,GO:0022627
CAALFM_C103050WA	GO:0000138,GO:0005797,GO:0016020
CAALFM_C103060CA	GO:0000462,GO:0005634
CAALFM_C103070CA	GO:0003682,GO:0003688,GO:0005524,GO:0005664,GO:0006270,GO:0016887,GO:0033314
CAALFM_C103080CA	GO:0003924,GO:0005525,GO:0005816,GO:0007096
CAALFM_C103090WA	GO:0003735,GO:0005829,GO:0005840,GO:0006412
CAALFM_C103100WA	GO:0008289,GO:0061817
CAALFM_C103110WA	GO:0000027,GO:0002181,GO:0003723,GO:0003735,GO:0003735,GO:0005840,GO:0005840,GO:0022625
CAALFM_C103130CA	GO:0005802,GO:0006895,GO:0006896,GO:0035091,GO:0043130,GO:0043130,GO:0043328
CAALFM_C103140WA	GO:0007032,GO:0031083
CAALFM_C103160CA	GO:0005739,GO:0005743,GO:0006744,GO:0006744
CAALFM_C103180WA	GO:0005739,GO:0009249,GO:0009249,GO:0033819
CAALFM_C103190CA	GO:0005886,GO:0009277,GO:0031505
CAALFM_C103200CA	GO:0000981,GO:0000981,GO:0003677,GO:0005634,GO:0006351,GO:0008270,GO:0009074,GO:0045944
CAALFM_C103210CA	GO:0003924,GO:0005525,GO:0005829,GO:0005940,GO:0015630,GO:0031105,GO:0032153,GO:0060090,GO:0061640
CAALFM_C103220CA	GO:0005737,GO:0007165
CAALFM_C103250CA	GO:0045893,GO:0048188
CAALFM_C103260WA	GO:0003677,GO:0005524,GO:0005634,GO:0006261,GO:0006281,GO:0006282,GO:0008047,GO:0016887,GO:0017116
CAALFM_C103270WA	GO:0003697,GO:0003697,GO:0006974,GO:0006974,GO:0018142,GO:0018142
CAALFM_C103280WA	GO:0003735,GO:0003735,GO:0005763,GO:0032543,GO:0032543
CAALFM_C103290WA	GO:0000124,GO:0003713,GO:0006357
CAALFM_C103300CA	GO:0004222,GO:0004222,GO:0005739,GO:0006627,GO:0046872
CAALFM_C103320CA	GO:0003860,GO:0005739,GO:0006574
CAALFM_C103330CA	GO:0000329,GO:0000422,GO:0005515,GO:0005829,GO:0006497,GO:0019898,GO:0032266,GO:0034045,GO:0034497,GO:0044804,GO:0080025
CAALFM_C103340CA	GO:0005783,GO:0005789,GO:0005789,GO:0031204
CAALFM_C103350CA	GO:0000054,GO:0005506,GO:0005524,GO:0005524,GO:0006413,GO:0006415,GO:0016887,GO:0043024
CAALFM_C103360WA	GO:0000785,GO:0003677,GO:0003682,GO:0005524,GO:0005634,GO:0006357,GO:0016887,GO:0034728,GO:0042393,GO:0140658,GO:0140658
CAALFM_C103370WA	GO:0003730,GO:0005634,GO:0005829,GO:0008143,GO:0008266,GO:1990904
CAALFM_C103380WA	GO:0003824,GO:0003824,GO:0005829,GO:0005946,GO:0005992,GO:0005992,GO:0031505,GO:0034605,GO:0070413
CAALFM_C103390WA	GO:0008126,GO:0047372,GO:0051792,GO:0051793
CAALFM_C103400WA	GO:0005737,GO:0005829,GO:0005886,GO:0030674,GO:0031625,GO:0070086
CAALFM_C103430WA	GO:0004806
CAALFM_C103440CA	GO:0004777
CAALFM_C103450CA	GO:0005515,GO:0005737,GO:0005783,GO:0005886
CAALFM_C103460CA	GO:0003700,GO:0006355
CAALFM_C103470CA	GO:0004672,GO:0005524,GO:0006468
CAALFM_C103480CA	GO:0005096,GO:0005096,GO:0005768,GO:0005802,GO:0006891
CAALFM_C103490WA	GO:0005783,GO:0016020,GO:0055088
CAALFM_C103500WA	GO:0003924,GO:0005525,GO:0005768,GO:0005886,GO:0006904,GO:0009306,GO:0017157,GO:0072659
CAALFM_C103520WA	GO:0000502,GO:0006511,GO:0008541,GO:0030234,GO:0042176
CAALFM_C103530WA	GO:0003712,GO:0003712,GO:0006357,GO:0006357,GO:0016592,GO:0016592,GO:0070847
CAALFM_C103550CA	GO:0005739,GO:0006744,GO:0006744,GO:0008681,GO:0016709,GO:0071949
CAALFM_C103560CA	GO:0005634,GO:0006367,GO:0016251,GO:0017025,GO:0017025,GO:0070897,GO:0070897,GO:0097550
CAALFM_C103600WA	GO:0006487,GO:0006487,GO:0008250,GO:0008250,GO:0016020,GO:0016020
CAALFM_C103610CA	GO:0004252,GO:0006465,GO:0006627,GO:0016020,GO:0042720
CAALFM_C103620CA	GO:0003735,GO:0003735,GO:0005840,GO:0005840,GO:0006412,GO:0006412,GO:0022627
CAALFM_C103630WA	GO:0005737,GO:0006338,GO:0070209
CAALFM_C103640CA	GO:0005634,GO:0008623,GO:0046982
CAALFM_C103650CA	GO:0003735,GO:0003735,GO:0005762,GO:0005762,GO:0006412
CAALFM_C103670CA	GO:0003884,GO:0003884,GO:0046416,GO:0046416,GO:0071949,GO:0071949
CAALFM_C103680WA	GO:0009986,GO:0042973,GO:0052861
CAALFM_C103690WA	GO:0005515,GO:0005794,GO:0007030
CAALFM_C103710CA	GO:0005934,GO:0005935
CAALFM_C103730CA	GO:0004571,GO:0004571,GO:0005509,GO:0005783,GO:0005975,GO:0006491,GO:0016020,GO:0016020,GO:0030433
CAALFM_C103740WA	GO:0000976,GO:0000981,GO:0000981,GO:0005634,GO:0006355,GO:0006355,GO:0008270
CAALFM_C103750WA	GO:0012505,GO:0016020
CAALFM_C103760CA	GO:0003962,GO:0019346,GO:0019346,GO:0030170
CAALFM_C103770WA	GO:0000978,GO:0000981,GO:0006357
CAALFM_C103780CA	GO:0004420,GO:0004420,GO:0005515,GO:0005778,GO:0005789,GO:0006696,GO:0008299,GO:0008299,GO:0015936,GO:0015936
CAALFM_C103790CA	GO:0000785,GO:0003755,GO:0003755,GO:0005527,GO:0005730
CAALFM_C103800WA	GO:0003723,GO:0005655,GO:0008033,GO:0008033
CAALFM_C103810CA	GO:0005515,GO:0005634,GO:0006368,GO:0070449
CAALFM_C103820WA	GO:0008526
CAALFM_C103830CA	GO:0000176,GO:0003723,GO:0005737,GO:0006396
CAALFM_C103860CA	GO:0003779,GO:0030036
CAALFM_C103870CA	GO:0005622,GO:0008941,GO:0019825,GO:0020037,GO:0046210,GO:0071500,GO:0071949
CAALFM_C103890WA	GO:0005199,GO:0009277,GO:0031505
CAALFM_C103900WA	GO:0000214,GO:0000379,GO:0003676,GO:0006388
CAALFM_C103920CA	GO:0005783,GO:0005794,GO:0006612,GO:0018230,GO:0019706
CAALFM_C103940WA	GO:0005740,GO:0005740,GO:0005749,GO:0006099,GO:0006121,GO:0016020,GO:0016020,GO:0020037,GO:0048039
CAALFM_C103960CA	GO:0005515,GO:0005737
CAALFM_C103980WA	GO:0005876,GO:0005876,GO:0008608,GO:0008608,GO:0042729,GO:0042729
CAALFM_C103990WA	GO:0005737,GO:0008270
CAALFM_C104000CA	GO:0000026,GO:0000032,GO:0005794,GO:0006487,GO:0006493,GO:0016020,GO:0016020,GO:0097502
